Library	seqnames	start	end	width	strand	genoT	deltaW	Quality	Median_insert_size	Adapters_at_least_50bp	Alignment_rate	Initial_reads_aligned	Postfiltering_reads_aligned	Mean_read_length	Duplication_rate	Coverage_depth	Background	Reads_per_Mb	Percent_WC	Mean_GC	Coverage_after_1Gb_sequencing	gene
f1216-wt-mesc-a1h5-hkt-f11-r3-c2_S1120_	NC_000068.8	73940787	73946872	6086	*	ww-wc	83	G	133	0.00717976	0.9424	527724	527724	73.141104	0.039104	0.0137366546	0.0183770716	96	0.5454545455	0.417627	0.155943	WT
f1216-wt-mesc-a1h5-hkt-f11-r3-c2_S1120_	NC_000068.8	88974978	88987619	12642	*	wc-ww	89	G	133	0.00717976	0.9424	527724	527724	73.141104	0.039104	0.0137366546	0.0183770716	96	0.5454545455	0.417627	0.155943	WT
f1216-wt-mesc-a1h5-hkt-f11-r3-c2_S1120_	NC_000070.7	67024415	67079190	54776	*	cc-wc	79	G	133	0.00717976	0.9424	527724	527724	73.141104	0.039104	0.0137366546	0.0183770716	96	0.5454545455	0.417627	0.155943	WT
f1216-wt-mesc-a1h5-hkt-f11-r3-c2_S1120_	NC_000072.7	87775832	87793762	17931	*	cc-wc	85	G	133	0.00717976	0.9424	527724	527724	73.141104	0.039104	0.0137366546	0.0183770716	96	0.5454545455	0.417627	0.155943	WT
f1216-wt-mesc-a1h5-hkt-f11-r3-c2_S1120_	NC_000072.7	145296443	145365072	68630	*	wc-cc	59	G	133	0.00717976	0.9424	527724	527724	73.141104	0.039104	0.0137366546	0.0183770716	96	0.5454545455	0.417627	0.155943	WT
f1216-wt-mesc-a1h5-hkt-f11-r3-c2_S1120_	NC_000076.7	41987730	42063044	75315	*	wc-ww	88	G	133	0.00717976	0.9424	527724	527724	73.141104	0.039104	0.0137366546	0.0183770716	96	0.5454545455	0.417627	0.155943	WT
f1216-wt-mesc-a1h5-hkt-f11-r3-c2_S1120_	NC_000076.7	76719939	76730287	10349	*	ww-wc	83	G	133	0.00717976	0.9424	527724	527724	73.141104	0.039104	0.0137366546	0.0183770716	96	0.5454545455	0.417627	0.155943	WT
f1216-wt-mesc-a1h5-hkt-f11-r3-c2_S1120_	NC_000076.7	125997490	126017475	19986	*	wc-cc	83	G	133	0.00717976	0.9424	527724	527724	73.141104	0.039104	0.0137366546	0.0183770716	96	0.5454545455	0.417627	0.155943	WT
f1216-wt-mesc-a1h5-hkt-f11-r3-c2_S1120_	NC_000077.7	27361934	27373513	11580	*	wc-cc	60	G	133	0.00717976	0.9424	527724	527724	73.141104	0.039104	0.0137366546	0.0183770716	96	0.5454545455	0.417627	0.155943	WT
f1216-wt-mesc-a1h5-hkt-f11-r3-c2_S1120_	NC_000077.7	56896630	56912205	15576	*	cc-wc	61	G	133	0.00717976	0.9424	527724	527724	73.141104	0.039104	0.0137366546	0.0183770716	96	0.5454545455	0.417627	0.155943	WT
f1216-wt-mesc-a1h5-hkt-f11-r3-c2_S1120_	NC_000078.7	17170623	17634004	463382	*	cc-wc	45	G	133	0.00717976	0.9424	527724	527724	73.141104	0.039104	0.0137366546	0.0183770716	96	0.5454545455	0.417627	0.155943	WT
f1216-wt-mesc-a1h5-hkt-f11-r3-c2_S1120_	NC_000084.7	48819750	48836387	16638	*	wc-cc	88	G	133	0.00717976	0.9424	527724	527724	73.141104	0.039104	0.0137366546	0.0183770716	96	0.5454545455	0.417627	0.155943	WT
f1216-wt-mesc-a1h5-hkt-f11-r3-c3_S1121_	NC_000067.7	118111862	118138745	26884	*	cc-wc	95	P	139	0.00899329	0.9571	545274	545274	73.679429	0.046956	0.0141811101	0.3335597826	91	0.6	0.424141	0.144089	WT
f1216-wt-mesc-a1h5-hkt-f11-r3-c3_S1121_	NC_000068.8	17567322	17594913	27592	*	wc-cc	37	P	139	0.00899329	0.9571	545274	545274	73.679429	0.046956	0.0141811101	0.3335597826	91	0.6	0.424141	0.144089	WT
f1216-wt-mesc-a1h5-hkt-f11-r3-c3_S1121_	NC_000068.8	18923694	18958160	34467	*	cc-wc	37	P	139	0.00899329	0.9571	545274	545274	73.679429	0.046956	0.0141811101	0.3335597826	91	0.6	0.424141	0.144089	WT
f1216-wt-mesc-a1h5-hkt-f11-r3-c3_S1121_	NC_000071.7	125829084	125835685	6602	*	wc-ww	76	P	139	0.00899329	0.9571	545274	545274	73.679429	0.046956	0.0141811101	0.3335597826	91	0.6	0.424141	0.144089	WT
f1216-wt-mesc-a1h5-hkt-f11-r3-c3_S1121_	NC_000071.7	134177899	134180837	2939	*	ww-wc	77	P	139	0.00899329	0.9571	545274	545274	73.679429	0.046956	0.0141811101	0.3335597826	91	0.6	0.424141	0.144089	WT
f1216-wt-mesc-a1h5-hkt-f11-r3-c3_S1121_	NC_000074.7	14050773	14072558	21786	*	cc-wc	66	P	139	0.00899329	0.9571	545274	545274	73.679429	0.046956	0.0141811101	0.3335597826	91	0.6	0.424141	0.144089	WT
f1216-wt-mesc-a1h5-hkt-f11-r3-c3_S1121_	NC_000074.7	14273630	14301567	27938	*	wc-cc	89	P	139	0.00899329	0.9571	545274	545274	73.679429	0.046956	0.0141811101	0.3335597826	91	0.6	0.424141	0.144089	WT
f1216-wt-mesc-a1h5-hkt-f11-r3-c3_S1121_	NC_000074.7	42916758	42939686	22929	*	cc-wc	77	P	139	0.00899329	0.9571	545274	545274	73.679429	0.046956	0.0141811101	0.3335597826	91	0.6	0.424141	0.144089	WT
f1216-wt-mesc-a1h5-hkt-f11-r3-c3_S1121_	NC_000076.7	95815101	95854131	39031	*	wc-cc	82	P	139	0.00899329	0.9571	545274	545274	73.679429	0.046956	0.0141811101	0.3335597826	91	0.6	0.424141	0.144089	WT
f1216-wt-mesc-a1h5-hkt-f11-r3-c3_S1121_	NC_000076.7	126907166	126933483	26318	*	cc-wc	83	P	139	0.00899329	0.9571	545274	545274	73.679429	0.046956	0.0141811101	0.3335597826	91	0.6	0.424141	0.144089	WT
f1216-wt-mesc-a1h5-hkt-f11-r3-c3_S1121_	NC_000078.7	113379528	113396326	16799	*	wc-ww	52	P	139	0.00899329	0.9571	545274	545274	73.679429	0.046956	0.0141811101	0.3335597826	91	0.6	0.424141	0.144089	WT
f1216-wt-mesc-a1h5-hkt-f11-r3-c3_S1121_	NC_000079.7	38715270	38715632	363	*	cc-wc	71	P	139	0.00899329	0.9571	545274	545274	73.679429	0.046956	0.0141811101	0.3335597826	91	0.6	0.424141	0.144089	WT
f1216-wt-mesc-a1h5-hkt-f11-r3-c3_S1121_	NC_000079.7	56478801	56496381	17581	*	wc-cc	70	P	139	0.00899329	0.9571	545274	545274	73.679429	0.046956	0.0141811101	0.3335597826	91	0.6	0.424141	0.144089	WT
f1216-wt-mesc-a1h5-hkt-f11-r3-c3_S1121_	NC_000082.7	5104200	5117370	13171	*	wc-cc	96	P	139	0.00899329	0.9571	545274	545274	73.679429	0.046956	0.0141811101	0.3335597826	91	0.6	0.424141	0.144089	WT
f1216-wt-mesc-a1h5-hkt-f11-r3-c3_S1121_	NC_000085.7	47948103	47963667	15565	*	wc-cc	86	P	139	0.00899329	0.9571	545274	545274	73.679429	0.046956	0.0141811101	0.3335597826	91	0.6	0.424141	0.144089	WT
f1216-wt-mesc-a1h5-hkt-f11-r3-c4_S1122_	NC_000067.7	129252248	129297087	44840	*	cc-wc	62	G	130	0.0101749	0.9519	376094	376094	73.2611	0.038432	0.0098126448	0.0252052149	69	0.4444444444	0.416721	0.129604	WT
f1216-wt-mesc-a1h5-hkt-f11-r3-c4_S1122_	NC_000070.7	144973736	145158207	184472	*	ww-wc	22	G	130	0.0101749	0.9519	376094	376094	73.2611	0.038432	0.0098126448	0.0252052149	69	0.4444444444	0.416721	0.129604	WT
f1216-wt-mesc-a1h5-hkt-f11-r3-c4_S1122_	NC_000070.7	148242933	148255603	12671	*	wc-ww	34	G	130	0.0101749	0.9519	376094	376094	73.2611	0.038432	0.0098126448	0.0252052149	69	0.4444444444	0.416721	0.129604	WT
f1216-wt-mesc-a1h5-hkt-f11-r3-c4_S1122_	NC_000071.7	32770033	32789710	19678	*	wc-ww	69	G	130	0.0101749	0.9519	376094	376094	73.2611	0.038432	0.0098126448	0.0252052149	69	0.4444444444	0.416721	0.129604	WT
f1216-wt-mesc-a1h5-hkt-f11-r3-c4_S1122_	NC_000071.7	105478540	105529921	51382	*	ww-wc	93	G	130	0.0101749	0.9519	376094	376094	73.2611	0.038432	0.0098126448	0.0252052149	69	0.4444444444	0.416721	0.129604	WT
f1216-wt-mesc-a1h5-hkt-f11-r3-c4_S1122_	NC_000072.7	40602414	40651629	49216	*	wc-cc	70	G	130	0.0101749	0.9519	376094	376094	73.2611	0.038432	0.0098126448	0.0252052149	69	0.4444444444	0.416721	0.129604	WT
f1216-wt-mesc-a1h5-hkt-f11-r3-c4_S1122_	NC_000074.7	54919019	54957924	38906	*	wc-cc	152	G	130	0.0101749	0.9519	376094	376094	73.2611	0.038432	0.0098126448	0.0252052149	69	0.4444444444	0.416721	0.129604	WT
f1216-wt-mesc-a1h5-hkt-f11-r3-c4_S1122_	NC_000078.7	74146139	74156797	10659	*	cc-wc	40	G	130	0.0101749	0.9519	376094	376094	73.2611	0.038432	0.0098126448	0.0252052149	69	0.4444444444	0.416721	0.129604	WT
f1216-wt-mesc-a1h5-hkt-f11-r3-c4_S1122_	NC_000079.7	49861487	50257631	396145	*	cc-wc	16	G	130	0.0101749	0.9519	376094	376094	73.2611	0.038432	0.0098126448	0.0252052149	69	0.4444444444	0.416721	0.129604	WT
f1216-wt-mesc-a1h5-hkt-f11-r3-c4_S1122_	NC_000079.7	51524858	52021286	496429	*	wc-cc	15	G	130	0.0101749	0.9519	376094	376094	73.2611	0.038432	0.0098126448	0.0252052149	69	0.4444444444	0.416721	0.129604	WT
f1216-wt-mesc-a1h5-hkt-f11-r3-c4_S1122_	NC_000080.7	107375486	107435166	59681	*	wc-ww	89	G	130	0.0101749	0.9519	376094	376094	73.2611	0.038432	0.0098126448	0.0252052149	69	0.4444444444	0.416721	0.129604	WT
f1216-wt-mesc-a1h5-hkt-f11-r3-c4_S1122_	NC_000082.7	19718747	19930838	212092	*	cc-wc	74	G	130	0.0101749	0.9519	376094	376094	73.2611	0.038432	0.0098126448	0.0252052149	69	0.4444444444	0.416721	0.129604	WT
f1216-wt-mesc-a1h5-hkt-f11-r3-c4_S1122_	NC_000082.7	35129555	35168088	38534	*	wc-ww	67	G	130	0.0101749	0.9519	376094	376094	73.2611	0.038432	0.0098126448	0.0252052149	69	0.4444444444	0.416721	0.129604	WT
f1216-wt-mesc-a1h5-hkt-f11-r3-c4_S1122_	NC_000082.7	35536803	35559663	22861	*	ww-cc	96	G	130	0.0101749	0.9519	376094	376094	73.2611	0.038432	0.0098126448	0.0252052149	69	0.4444444444	0.416721	0.129604	WT
f1216-wt-mesc-a1h5-hkt-f11-r3-c4_S1122_	NC_000082.7	69679478	69700774	21297	*	cc-wc	92	G	130	0.0101749	0.9519	376094	376094	73.2611	0.038432	0.0098126448	0.0252052149	69	0.4444444444	0.416721	0.129604	WT
f1216-wt-mesc-a1h5-hkt-f11-r3-c5_S1123_	NC_000067.7	63088910	63106349	17440	*	cc-wc	62	P	134	0.00684144	0.9466	603640	603640	73.259572	0.043546	0.0156654441	0.0790518844	108	0.5	0.421486	0.157714	WT
f1216-wt-mesc-a1h5-hkt-f11-r3-c5_S1123_	NC_000067.7	64062925	64121578	58654	*	wc-cc	61	P	134	0.00684144	0.9466	603640	603640	73.259572	0.043546	0.0156654441	0.0790518844	108	0.5	0.421486	0.157714	WT
f1216-wt-mesc-a1h5-hkt-f11-r3-c5_S1123_	NC_000067.7	118186811	118200017	13207	*	cc-wc	57	P	134	0.00684144	0.9466	603640	603640	73.259572	0.043546	0.0156654441	0.0790518844	108	0.5	0.421486	0.157714	WT
f1216-wt-mesc-a1h5-hkt-f11-r3-c5_S1123_	NC_000067.7	119325753	119377641	51889	*	wc-cc	58	P	134	0.00684144	0.9466	603640	603640	73.259572	0.043546	0.0156654441	0.0790518844	108	0.5	0.421486	0.157714	WT
f1216-wt-mesc-a1h5-hkt-f11-r3-c5_S1123_	NC_000067.7	152492343	152592501	100159	*	cc-wc	55	P	134	0.00684144	0.9466	603640	603640	73.259572	0.043546	0.0156654441	0.0790518844	108	0.5	0.421486	0.157714	WT
f1216-wt-mesc-a1h5-hkt-f11-r3-c5_S1123_	NC_000067.7	153361032	153426558	65527	*	wc-cc	55	P	134	0.00684144	0.9466	603640	603640	73.259572	0.043546	0.0156654441	0.0790518844	108	0.5	0.421486	0.157714	WT
f1216-wt-mesc-a1h5-hkt-f11-r3-c5_S1123_	NC_000068.8	32854206	32861655	7450	*	cc-wc	60	P	134	0.00684144	0.9466	603640	603640	73.259572	0.043546	0.0156654441	0.0790518844	108	0.5	0.421486	0.157714	WT
f1216-wt-mesc-a1h5-hkt-f11-r3-c5_S1123_	NC_000068.8	32913790	32945051	31262	*	wc-cc	62	P	134	0.00684144	0.9466	603640	603640	73.259572	0.043546	0.0156654441	0.0790518844	108	0.5	0.421486	0.157714	WT
f1216-wt-mesc-a1h5-hkt-f11-r3-c5_S1123_	NC_000068.8	33034458	33044719	10262	*	cc-wc	59	P	134	0.00684144	0.9466	603640	603640	73.259572	0.043546	0.0156654441	0.0790518844	108	0.5	0.421486	0.157714	WT
f1216-wt-mesc-a1h5-hkt-f11-r3-c5_S1123_	NC_000068.8	33465442	33469762	4321	*	wc-cc	77	P	134	0.00684144	0.9466	603640	603640	73.259572	0.043546	0.0156654441	0.0790518844	108	0.5	0.421486	0.157714	WT
f1216-wt-mesc-a1h5-hkt-f11-r3-c5_S1123_	NC_000071.7	5311227	5362135	50909	*	ww-wc	88	P	134	0.00684144	0.9466	603640	603640	73.259572	0.043546	0.0156654441	0.0790518844	108	0.5	0.421486	0.157714	WT
f1216-wt-mesc-a1h5-hkt-f11-r3-c5_S1123_	NC_000071.7	60235886	60271991	36106	*	wc-ww	85	P	134	0.00684144	0.9466	603640	603640	73.259572	0.043546	0.0156654441	0.0790518844	108	0.5	0.421486	0.157714	WT
f1216-wt-mesc-a1h5-hkt-f11-r3-c5_S1123_	NC_000071.7	115749645	115788898	39254	*	ww-wc	65	P	134	0.00684144	0.9466	603640	603640	73.259572	0.043546	0.0156654441	0.0790518844	108	0.5	0.421486	0.157714	WT
f1216-wt-mesc-a1h5-hkt-f11-r3-c5_S1123_	NC_000072.7	88524862	88551837	26976	*	wc-ww	58	P	134	0.00684144	0.9466	603640	603640	73.259572	0.043546	0.0156654441	0.0790518844	108	0.5	0.421486	0.157714	WT
f1216-wt-mesc-a1h5-hkt-f11-r3-c5_S1123_	NC_000072.7	112789467	112818911	29445	*	ww-wc	54	P	134	0.00684144	0.9466	603640	603640	73.259572	0.043546	0.0156654441	0.0790518844	108	0.5	0.421486	0.157714	WT
f1216-wt-mesc-a1h5-hkt-f11-r3-c5_S1123_	NC_000072.7	113820184	113830752	10569	*	wc-ww	60	P	134	0.00684144	0.9466	603640	603640	73.259572	0.043546	0.0156654441	0.0790518844	108	0.5	0.421486	0.157714	WT
f1216-wt-mesc-a1h5-hkt-f11-r3-c5_S1123_	NC_000072.7	119681197	119725188	43992	*	ww-wc	77	P	134	0.00684144	0.9466	603640	603640	73.259572	0.043546	0.0156654441	0.0790518844	108	0.5	0.421486	0.157714	WT
f1216-wt-mesc-a1h5-hkt-f11-r3-c5_S1123_	NC_000074.7	70142369	70143692	1324	*	cc-wc	78	P	134	0.00684144	0.9466	603640	603640	73.259572	0.043546	0.0156654441	0.0790518844	108	0.5	0.421486	0.157714	WT
f1216-wt-mesc-a1h5-hkt-f11-r3-c5_S1123_	NC_000074.7	70481021	70488203	7183	*	wc-cc	71	P	134	0.00684144	0.9466	603640	603640	73.259572	0.043546	0.0156654441	0.0790518844	108	0.5	0.421486	0.157714	WT
f1216-wt-mesc-a1h5-hkt-f11-r3-c5_S1123_	NC_000075.7	89925390	89977135	51746	*	cc-wc	58	P	134	0.00684144	0.9466	603640	603640	73.259572	0.043546	0.0156654441	0.0790518844	108	0.5	0.421486	0.157714	WT
f1216-wt-mesc-a1h5-hkt-f11-r3-c5_S1123_	NC_000078.7	17780973	18276694	495722	*	ww-wc	63	P	134	0.00684144	0.9466	603640	603640	73.259572	0.043546	0.0156654441	0.0790518844	108	0.5	0.421486	0.157714	WT
f1216-wt-mesc-a1h5-hkt-f11-r3-c5_S1123_	NC_000079.7	58208522	58257954	49433	*	cc-wc	82	P	134	0.00684144	0.9466	603640	603640	73.259572	0.043546	0.0156654441	0.0790518844	108	0.5	0.421486	0.157714	WT
f1216-wt-mesc-a1h5-hkt-f11-r3-c5_S1123_	NC_000079.7	102482495	102499661	17167	*	wc-cc	89	P	134	0.00684144	0.9466	603640	603640	73.259572	0.043546	0.0156654441	0.0790518844	108	0.5	0.421486	0.157714	WT
f1216-wt-mesc-a1h5-hkt-f11-r3-c5_S1123_	NC_000080.7	33882366	33903599	21234	*	cc-wc	64	P	134	0.00684144	0.9466	603640	603640	73.259572	0.043546	0.0156654441	0.0790518844	108	0.5	0.421486	0.157714	WT
f1216-wt-mesc-a1h5-hkt-f11-r3-c5_S1123_	NC_000080.7	34504246	34578104	73859	*	wc-cc	59	P	134	0.00684144	0.9466	603640	603640	73.259572	0.043546	0.0156654441	0.0790518844	108	0.5	0.421486	0.157714	WT
f1216-wt-mesc-a1h5-hkt-f11-r3-c5_S1123_	NC_000080.7	100067764	100084899	17136	*	cc-wc	63	P	134	0.00684144	0.9466	603640	603640	73.259572	0.043546	0.0156654441	0.0790518844	108	0.5	0.421486	0.157714	WT
f1216-wt-mesc-a1h5-hkt-f11-r3-c5_S1123_	NC_000082.7	16595632	16605019	9388	*	cc-wc	74	P	134	0.00684144	0.9466	603640	603640	73.259572	0.043546	0.0156654441	0.0790518844	108	0.5	0.421486	0.157714	WT
f1216-wt-mesc-a1h5-hkt-f11-r3-c5_S1123_	NC_000082.7	17626226	17649243	23018	*	wc-cc	71	P	134	0.00684144	0.9466	603640	603640	73.259572	0.043546	0.0156654441	0.0790518844	108	0.5	0.421486	0.157714	WT
f1216-wt-mesc-a1h5-hkt-f11-r3-c5_S1123_	NC_000084.7	86817918	86825433	7516	*	cc-wc	65	P	134	0.00684144	0.9466	603640	603640	73.259572	0.043546	0.0156654441	0.0790518844	108	0.5	0.421486	0.157714	WT
f1216-wt-mesc-a1h5-hkt-f11-r3-c6_S1124_	NC_000067.7	62864008	62875833	11826	*	wc-cc	55	P	125	0.0202583	0.9101	379816	379816	72.882967	0.039661	0.0098460061	0.0992997666	69	0.5675675676	0.41984	0.124117	WT
f1216-wt-mesc-a1h5-hkt-f11-r3-c6_S1124_	NC_000067.7	117496860	118177061	680202	*	cc-wc	62	P	125	0.0202583	0.9101	379816	379816	72.882967	0.039661	0.0098460061	0.0992997666	69	0.5675675676	0.41984	0.124117	WT
f1216-wt-mesc-a1h5-hkt-f11-r3-c6_S1124_	NC_000067.7	119657004	119858576	201573	*	wc-cc	58	P	125	0.0202583	0.9101	379816	379816	72.882967	0.039661	0.0098460061	0.0992997666	69	0.5675675676	0.41984	0.124117	WT
f1216-wt-mesc-a1h5-hkt-f11-r3-c6_S1124_	NC_000068.8	121747938	121792562	44625	*	ww-wc	51	P	125	0.0202583	0.9101	379816	379816	72.882967	0.039661	0.0098460061	0.0992997666	69	0.5675675676	0.41984	0.124117	WT
f1216-wt-mesc-a1h5-hkt-f11-r3-c6_S1124_	NC_000068.8	121947523	122033308	85786	*	wc-ww	57	P	125	0.0202583	0.9101	379816	379816	72.882967	0.039661	0.0098460061	0.0992997666	69	0.5675675676	0.41984	0.124117	WT
f1216-wt-mesc-a1h5-hkt-f11-r3-c6_S1124_	NC_000070.7	132132372	132159590	27219	*	cc-wc	55	P	125	0.0202583	0.9101	379816	379816	72.882967	0.039661	0.0098460061	0.0992997666	69	0.5675675676	0.41984	0.124117	WT
f1216-wt-mesc-a1h5-hkt-f11-r3-c6_S1124_	NC_000073.7	69754794	69771592	16799	*	wc-ww	83	P	125	0.0202583	0.9101	379816	379816	72.882967	0.039661	0.0098460061	0.0992997666	69	0.5675675676	0.41984	0.124117	WT
f1216-wt-mesc-a1h5-hkt-f11-r3-c6_S1124_	NC_000074.7	51729019	51872758	143740	*	wc-cc	36	P	125	0.0202583	0.9101	379816	379816	72.882967	0.039661	0.0098460061	0.0992997666	69	0.5675675676	0.41984	0.124117	WT
f1216-wt-mesc-a1h5-hkt-f11-r3-c6_S1124_	NC_000074.7	53510216	53542407	32192	*	cc-wc	35	P	125	0.0202583	0.9101	379816	379816	72.882967	0.039661	0.0098460061	0.0992997666	69	0.5675675676	0.41984	0.124117	WT
f1216-wt-mesc-a1h5-hkt-f11-r3-c6_S1124_	NC_000078.7	17035105	17085909	50805	*	cc-wc	56	P	125	0.0202583	0.9101	379816	379816	72.882967	0.039661	0.0098460061	0.0992997666	69	0.5675675676	0.41984	0.124117	WT
f1216-wt-mesc-a1h5-hkt-f11-r3-c6_S1124_	NC_000078.7	25209974	25236437	26464	*	wc-cc	51	P	125	0.0202583	0.9101	379816	379816	72.882967	0.039661	0.0098460061	0.0992997666	69	0.5675675676	0.41984	0.124117	WT
f1216-wt-mesc-a1h5-hkt-f11-r3-c6_S1124_	NC_000078.7	74465295	74483582	18288	*	cc-wc	46	P	125	0.0202583	0.9101	379816	379816	72.882967	0.039661	0.0098460061	0.0992997666	69	0.5675675676	0.41984	0.124117	WT
f1216-wt-mesc-a1h5-hkt-f11-r3-c6_S1124_	NC_000079.7	54236023	54247124	11102	*	ww-wc	59	P	125	0.0202583	0.9101	379816	379816	72.882967	0.039661	0.0098460061	0.0992997666	69	0.5675675676	0.41984	0.124117	WT
f1216-wt-mesc-a1h5-hkt-f11-r3-c6_S1124_	NC_000079.7	55980258	55986510	6253	*	wc-ww	60	P	125	0.0202583	0.9101	379816	379816	72.882967	0.039661	0.0098460061	0.0992997666	69	0.5675675676	0.41984	0.124117	WT
f1216-wt-mesc-a1h5-hkt-f11-r3-c6_S1124_	NC_000082.7	57231046	57246979	15934	*	wc-ww	73	P	125	0.0202583	0.9101	379816	379816	72.882967	0.039661	0.0098460061	0.0992997666	69	0.5675675676	0.41984	0.124117	WT
f1216-wt-mesc-a1h5-hkt-f11-r3-c6_S1124_	NC_000084.7	55350772	55443216	92445	*	ww-wc	82	P	125	0.0202583	0.9101	379816	379816	72.882967	0.039661	0.0098460061	0.0992997666	69	0.5675675676	0.41984	0.124117	WT
f1216-wt-mesc-a1h5-hkt-f11-r4-c2_S1125_	NC_000068.8	10045401	10092547	47147	*	cc-wc	81	G	133	0.00681688	0.9267	475350	475350	73.154469	0.038515	0.0123832063	0.0270491617	89	0.3529411765	0.41568	0.148335	WT
f1216-wt-mesc-a1h5-hkt-f11-r4-c2_S1125_	NC_000070.7	144303010	144334893	31884	*	cc-wc	51	G	133	0.00681688	0.9267	475350	475350	73.154469	0.038515	0.0123832063	0.0270491617	89	0.3529411765	0.41568	0.148335	WT
f1216-wt-mesc-a1h5-hkt-f11-r4-c2_S1125_	NC_000070.7	148034380	148056083	21704	*	wc-cc	55	G	133	0.00681688	0.9267	475350	475350	73.154469	0.038515	0.0123832063	0.0270491617	89	0.3529411765	0.41568	0.148335	WT
f1216-wt-mesc-a1h5-hkt-f11-r4-c2_S1125_	NC_000072.7	89717657	89912903	195247	*	ww-wc	10	G	133	0.00681688	0.9267	475350	475350	73.154469	0.038515	0.0123832063	0.0270491617	89	0.3529411765	0.41568	0.148335	WT
f1216-wt-mesc-a1h5-hkt-f11-r4-c2_S1125_	NC_000072.7	90359607	90506184	146578	*	wc-ww	12	G	133	0.00681688	0.9267	475350	475350	73.154469	0.038515	0.0123832063	0.0270491617	89	0.3529411765	0.41568	0.148335	WT
f1216-wt-mesc-a1h5-hkt-f11-r4-c2_S1125_	NC_000073.7	91905433	91912228	6796	*	cc-wc	82	G	133	0.00681688	0.9267	475350	475350	73.154469	0.038515	0.0123832063	0.0270491617	89	0.3529411765	0.41568	0.148335	WT
f1216-wt-mesc-a1h5-hkt-f11-r4-c2_S1125_	NC_000077.7	36955607	36981084	25478	*	wc-cc	90	G	133	0.00681688	0.9267	475350	475350	73.154469	0.038515	0.0123832063	0.0270491617	89	0.3529411765	0.41568	0.148335	WT
f1216-wt-mesc-a1h5-hkt-f11-r4-c2_S1125_	NC_000078.7	74101018	74150523	49506	*	ww-wc	37	G	133	0.00681688	0.9267	475350	475350	73.154469	0.038515	0.0123832063	0.0270491617	89	0.3529411765	0.41568	0.148335	WT
f1216-wt-mesc-a1h5-hkt-f11-r4-c2_S1125_	NC_000079.7	18612928	18816246	203319	*	wc-cc	77	G	133	0.00681688	0.9267	475350	475350	73.154469	0.038515	0.0123832063	0.0270491617	89	0.3529411765	0.41568	0.148335	WT
f1216-wt-mesc-a1h5-hkt-f11-r4-c2_S1125_	NC_000079.7	58316284	58318538	2255	*	cc-wc	70	G	133	0.00681688	0.9267	475350	475350	73.154469	0.038515	0.0123832063	0.0270491617	89	0.3529411765	0.41568	0.148335	WT
f1216-wt-mesc-a1h5-hkt-f11-r4-c2_S1125_	NC_000079.7	97322180	97359885	37706	*	wc-cc	87	G	133	0.00681688	0.9267	475350	475350	73.154469	0.038515	0.0123832063	0.0270491617	89	0.3529411765	0.41568	0.148335	WT
f1216-wt-mesc-a1h5-hkt-f11-r4-c2_S1125_	NC_000081.7	25629961	25755800	125840	*	cc-wc	91	G	133	0.00681688	0.9267	475350	475350	73.154469	0.038515	0.0123832063	0.0270491617	89	0.3529411765	0.41568	0.148335	WT
f1216-wt-mesc-a1h5-hkt-f11-r4-c2_S1125_	NC_000081.7	89540929	89606543	65615	*	wc-ww	89	G	133	0.00681688	0.9267	475350	475350	73.154469	0.038515	0.0123832063	0.0270491617	89	0.3529411765	0.41568	0.148335	WT
f1216-wt-mesc-a1h5-hkt-f11-r4-c3_S1126_	NC_000067.7	123914534	123939947	25414	*	wc-ww	91	G	136	0.00232791	0.9764	582776	582776	73.141315	0.044837	0.0150791947	0.0313018691	105	0.4705882353	0.416778	0.151387	WT
f1216-wt-mesc-a1h5-hkt-f11-r4-c3_S1126_	NC_000070.7	152402036	152403644	1609	*	wc-cc	78	G	136	0.00232791	0.9764	582776	582776	73.141315	0.044837	0.0150791947	0.0313018691	105	0.4705882353	0.416778	0.151387	WT
f1216-wt-mesc-a1h5-hkt-f11-r4-c3_S1126_	NC_000071.7	108855084	108872879	17796	*	cc-wc	48	G	136	0.00232791	0.9764	582776	582776	73.141315	0.044837	0.0150791947	0.0313018691	105	0.4705882353	0.416778	0.151387	WT
f1216-wt-mesc-a1h5-hkt-f11-r4-c3_S1126_	NC_000071.7	110793140	110858784	65645	*	wc-cc	51	G	136	0.00232791	0.9764	582776	582776	73.141315	0.044837	0.0150791947	0.0313018691	105	0.4705882353	0.416778	0.151387	WT
f1216-wt-mesc-a1h5-hkt-f11-r4-c3_S1126_	NC_000072.7	87780100	87801172	21073	*	ww-wc	86	G	136	0.00232791	0.9764	582776	582776	73.141315	0.044837	0.0150791947	0.0313018691	105	0.4705882353	0.416778	0.151387	WT
f1216-wt-mesc-a1h5-hkt-f11-r4-c3_S1126_	NC_000072.7	145235989	145238519	2531	*	wc-ww	56	G	136	0.00232791	0.9764	582776	582776	73.141315	0.044837	0.0150791947	0.0313018691	105	0.4705882353	0.416778	0.151387	WT
f1216-wt-mesc-a1h5-hkt-f11-r4-c3_S1126_	NC_000077.7	117908213	117912822	4610	*	wc-cc	26	G	136	0.00232791	0.9764	582776	582776	73.141315	0.044837	0.0150791947	0.0313018691	105	0.4705882353	0.416778	0.151387	WT
