seqnames	start	end	width	strand	genoT	deltaW	ID
chr9	130790128	130806881	16754	*	ww-cc	171	blm-1-single-c5-w42-3d6_S142_.trimmed.mdup.bam
chr11	107425673	107465943	40271	*	ww-wc	94	blm-1-single-c5-w42-3d6_S142_.trimmed.mdup.bam
chr11	131227014	131261882	34869	*	wc-ww	92	blm-1-single-c5-w42-3d6_S142_.trimmed.mdup.bam
chr12	61296910	61975618	678709	*	ww-wc	61	blm-1-single-c5-w42-3d6_S142_.trimmed.mdup.bam
chr12	64170120	64401204	231085	*	wc-ww	63	blm-1-single-c5-w42-3d6_S142_.trimmed.mdup.bam
chr14	45134194	45144702	10509	*	cc-ww	169	blm-1-single-c5-w42-3d6_S142_.trimmed.mdup.bam
chr15	72627446	72679093	51648	*	ww-wc	86	blm-1-single-c5-w42-3d6_S142_.trimmed.mdup.bam
chr15	74050490	74071010	20521	*	wc-ww	90	blm-1-single-c5-w42-3d6_S142_.trimmed.mdup.bam
chr16	34074083	34155522	81440	*	ww-cc	144	blm-1-single-c5-w42-3d6_S142_.trimmed.mdup.bam
chr16	46401503	46596261	194759	*	cc-ww	146	blm-1-single-c5-w42-3d6_S142_.trimmed.mdup.bam
chr18	30115571	30143031	27461	*	cc-wc	87	blm-1-single-c5-w42-3d6_S142_.trimmed.mdup.bam
chr21	13461002	13522756	61755	*	wc-cc	73	blm-1-single-c5-w42-3d6_S142_.trimmed.mdup.bam
chr22	23289204	23300087	10884	*	cc-ww	167	blm-1-single-c5-w42-3d6_S142_.trimmed.mdup.bam
chr1	116902305	117582410	680106	*	ww-wc	51	blm-1-single-c5-w41-3d6_S141_.trimmed.mdup.bam
chr1	150582682	150880364	297683	*	wc-ww	54	blm-1-single-c5-w41-3d6_S141_.trimmed.mdup.bam
chr2	14290627	14474346	183720	*	ww-cc	167	blm-1-single-c5-w41-3d6_S141_.trimmed.mdup.bam
chr8	76996129	77000122	3994	*	wc-ww	90	blm-1-single-c5-w41-3d6_S141_.trimmed.mdup.bam
chr11	107476404	107490893	14490	*	ww-wc	88	blm-1-single-c5-w41-3d6_S141_.trimmed.mdup.bam
chr12	62286902	62875055	588154	*	ww-cc	19	blm-1-single-c5-w41-3d6_S141_.trimmed.mdup.bam
chr12	63845940	64244772	398833	*	cc-ww	19	blm-1-single-c5-w41-3d6_S141_.trimmed.mdup.bam
chr1	120003263	120376078	372816	*	ww-wc	77	blm-1-single-c5-w36-3d6_S136_.trimmed.mdup.bam
chr1	146126118	146383545	257428	*	wc-cc	78	blm-1-single-c5-w36-3d6_S136_.trimmed.mdup.bam
chr1	149206721	149969585	762865	*	cc-ww	126	blm-1-single-c5-w36-3d6_S136_.trimmed.mdup.bam
chr1	224956633	224973249	16617	*	ww-cc	172	blm-1-single-c5-w36-3d6_S136_.trimmed.mdup.bam
chr5	46134417	46229673	95257	*	cc-wc	14	blm-1-single-c5-w36-3d6_S136_.trimmed.mdup.bam
chr5	50046354	50474739	428386	*	wc-cc	9	blm-1-single-c5-w36-3d6_S136_.trimmed.mdup.bam
chr7	57355140	57638500	283361	*	cc-wc	41	blm-1-single-c5-w36-3d6_S136_.trimmed.mdup.bam
chr7	62398768	62929665	530898	*	wc-cc	27	blm-1-single-c5-w36-3d6_S136_.trimmed.mdup.bam
chr8	7153437	7293897	140461	*	cc-ww	19	blm-1-single-c5-w36-3d6_S136_.trimmed.mdup.bam
chr8	8194728	8494856	300129	*	ww-cc	18	blm-1-single-c5-w36-3d6_S136_.trimmed.mdup.bam
chr9	39571449	39865372	293924	*	ww-wc	76	blm-1-single-c5-w36-3d6_S136_.trimmed.mdup.bam
chr9	64108574	64472768	364195	*	wc-ww	83	blm-1-single-c5-w36-3d6_S136_.trimmed.mdup.bam
chr9	130805913	130821047	15135	*	ww-cc	168	blm-1-single-c5-w36-3d6_S136_.trimmed.mdup.bam
chr10	50420445	50438378	17934	*	ww-cc	168	blm-1-single-c5-w36-3d6_S136_.trimmed.mdup.bam
chr12	60978217	61841757	863541	*	ww-wc	71	blm-1-single-c5-w36-3d6_S136_.trimmed.mdup.bam
chr12	63863551	64307487	443937	*	wc-ww	72	blm-1-single-c5-w36-3d6_S136_.trimmed.mdup.bam
chr13	19639118	19642166	3049	*	wc-cc	67	blm-1-single-c5-w36-3d6_S136_.trimmed.mdup.bam
chr15	22740147	22911626	171480	*	wc-cc	52	blm-1-single-c5-w36-3d6_S136_.trimmed.mdup.bam
chr15	72630728	72670970	40243	*	cc-wc	97	blm-1-single-c5-w36-3d6_S136_.trimmed.mdup.bam
chr15	74025757	74039425	13669	*	wc-cc	80	blm-1-single-c5-w36-3d6_S136_.trimmed.mdup.bam
chr16	34273563	34571701	298139	*	cc-ww	151	blm-1-single-c5-w36-3d6_S136_.trimmed.mdup.bam
chr16	46401546	46404231	2686	*	ww-cc	164	blm-1-single-c5-w36-3d6_S136_.trimmed.mdup.bam
chr20	26134470	26220156	85687	*	ww-wc	62	blm-1-single-c5-w36-3d6_S136_.trimmed.mdup.bam
chr20	30988929	31173122	184194	*	wc-ww	61	blm-1-single-c5-w36-3d6_S136_.trimmed.mdup.bam
chr21	10798192	13003180	2204989	*	wc-cc	81	blm-1-single-c5-w36-3d6_S136_.trimmed.mdup.bam
chr22	23285306	23292104	6799	*	cc-ww	172	blm-1-single-c5-w36-3d6_S136_.trimmed.mdup.bam
chr22	25326611	25335883	9273	*	ww-cc	168	blm-1-single-c5-w36-3d6_S136_.trimmed.mdup.bam
chrX	103664368	103994244	329877	*	cc-ww	10	blm-1-single-c5-w36-3d6_S136_.trimmed.mdup.bam
chrX	104045623	104329702	284080	*	ww-cc	12	blm-1-single-c5-w36-3d6_S136_.trimmed.mdup.bam
chr1	93073467	93090188	16722	*	cc-ww	171	blm-1-single-c5-w34-3d6_S134_.trimmed.mdup.bam
chr1	124402498	124560806	158309	*	ww-wc	77	blm-1-single-c5-w34-3d6_S134_.trimmed.mdup.bam
chr1	148388341	148930475	542135	*	wc-ww	90	blm-1-single-c5-w34-3d6_S134_.trimmed.mdup.bam
chr4	19615682	19685850	70169	*	cc-ww	165	blm-1-single-c5-w34-3d6_S134_.trimmed.mdup.bam
chr4	177662298	177718918	56621	*	ww-cc	172	blm-1-single-c5-w34-3d6_S134_.trimmed.mdup.bam
chr7	152462183	152463930	1748	*	ww-cc	166	blm-1-single-c5-w34-3d6_S134_.trimmed.mdup.bam
chr8	83515372	83691653	176282	*	wc-cc	78	blm-1-single-c5-w34-3d6_S134_.trimmed.mdup.bam
chr9	130798966	130833754	34789	*	ww-cc	171	blm-1-single-c5-w34-3d6_S134_.trimmed.mdup.bam
chr10	5117770	5186304	68535	*	wc-ww	101	blm-1-single-c5-w34-3d6_S134_.trimmed.mdup.bam
chr11	47946099	50193096	2246998	*	ww-cc	14	blm-1-single-c5-w34-3d6_S134_.trimmed.mdup.bam
chr11	50313499	50516203	202705	*	cc-ww	12	blm-1-single-c5-w34-3d6_S134_.trimmed.mdup.bam
chr14	76720621	76741538	20918	*	ww-cc	168	blm-1-single-c5-w34-3d6_S134_.trimmed.mdup.bam
chr14	96734989	96763861	28873	*	cc-ww	168	blm-1-single-c5-w34-3d6_S134_.trimmed.mdup.bam
chr15	60732375	60814578	82204	*	cc-wc	90	blm-1-single-c5-w34-3d6_S134_.trimmed.mdup.bam
chr15	72610275	72612937	2663	*	wc-cc	95	blm-1-single-c5-w34-3d6_S134_.trimmed.mdup.bam
chr15	74026739	74064665	37927	*	cc-wc	77	blm-1-single-c5-w34-3d6_S134_.trimmed.mdup.bam
chr15	89254798	89261324	6527	*	wc-cc	77	blm-1-single-c5-w34-3d6_S134_.trimmed.mdup.bam
chr16	34207559	34572707	365149	*	cc-ww	154	blm-1-single-c5-w34-3d6_S134_.trimmed.mdup.bam
chr17	79775865	79796905	21041	*	ww-cc	169	blm-1-single-c5-w34-3d6_S134_.trimmed.mdup.bam
chr21	15193993	15212845	18853	*	wc-cc	51	blm-1-single-c5-w34-3d6_S134_.trimmed.mdup.bam
chr22	23284141	23296458	12318	*	cc-ww	167	blm-1-single-c5-w34-3d6_S134_.trimmed.mdup.bam
chrX	128929824	128969575	39752	*	ww-cc	166	blm-1-single-c5-w34-3d6_S134_.trimmed.mdup.bam
chr1	58208988	58232076	23089	*	ww-cc	171	blm-1-single-c5-w31-3d6_S131_.trimmed.mdup.bam
chr1	121632707	121818305	185599	*	cc-wc	105	blm-1-single-c5-w31-3d6_S131_.trimmed.mdup.bam
chr1	148638608	149032420	393813	*	wc-cc	106	blm-1-single-c5-w31-3d6_S131_.trimmed.mdup.bam
chr4	34465983	34493530	27548	*	ww-cc	164	blm-1-single-c5-w31-3d6_S131_.trimmed.mdup.bam
chr6	136130141	136206753	76613	*	cc-ww	166	blm-1-single-c5-w31-3d6_S131_.trimmed.mdup.bam
chr7	70230501	70260945	30445	*	ww-wc	95	blm-1-single-c5-w31-3d6_S131_.trimmed.mdup.bam
chr8	77397212	77434111	36900	*	wc-cc	69	blm-1-single-c5-w31-3d6_S131_.trimmed.mdup.bam
chr9	38141395	38376510	235116	*	cc-wc	48	blm-1-single-c5-w31-3d6_S131_.trimmed.mdup.bam
chr9	65663272	67167823	1504552	*	wc-cc	50	blm-1-single-c5-w31-3d6_S131_.trimmed.mdup.bam
chr11	107401279	107465563	64285	*	cc-wc	84	blm-1-single-c5-w31-3d6_S131_.trimmed.mdup.bam
chr15	60876362	60883987	7626	*	cc-wc	83	blm-1-single-c5-w31-3d6_S131_.trimmed.mdup.bam
chr15	72624593	72628719	4127	*	wc-cc	88	blm-1-single-c5-w31-3d6_S131_.trimmed.mdup.bam
chr15	74115399	74115655	257	*	cc-wc	87	blm-1-single-c5-w31-3d6_S131_.trimmed.mdup.bam
chr16	31381671	31773543	391873	*	ww-cc	106	blm-1-single-c5-w31-3d6_S131_.trimmed.mdup.bam
chr16	46401436	46745115	343680	*	cc-ww	104	blm-1-single-c5-w31-3d6_S131_.trimmed.mdup.bam
chr21	14796790	14827907	31118	*	wc-ww	51	blm-1-single-c5-w31-3d6_S131_.trimmed.mdup.bam
chr1	119796000	120489343	693344	*	cc-wc	55	blm-1-single-c5-w30-3d6_S130_.trimmed.mdup.bam
chr1	151021139	151070446	49308	*	wc-cc	57	blm-1-single-c5-w30-3d6_S130_.trimmed.mdup.bam
chr7	26121947	26261566	139620	*	cc-ww	156	blm-1-single-c5-w30-3d6_S130_.trimmed.mdup.bam
chr8	70752690	70926249	173560	*	wc-cc	75	blm-1-single-c5-w30-3d6_S130_.trimmed.mdup.bam
chr9	130780494	130855757	75264	*	ww-cc	147	blm-1-single-c5-w30-3d6_S130_.trimmed.mdup.bam
chr10	63368822	63444973	76152	*	ww-cc	154	blm-1-single-c5-w30-3d6_S130_.trimmed.mdup.bam
chr10	94469581	94589868	120288	*	cc-ww	158	blm-1-single-c5-w30-3d6_S130_.trimmed.mdup.bam
chr12	113217628	113240947	23320	*	cc-ww	153	blm-1-single-c5-w30-3d6_S130_.trimmed.mdup.bam
chr15	40542551	40564644	22094	*	ww-cc	155	blm-1-single-c5-w30-3d6_S130_.trimmed.mdup.bam
chr16	78641586	78815753	174168	*	cc-ww	150	blm-1-single-c5-w30-3d6_S130_.trimmed.mdup.bam
chr22	23281242	23293343	12102	*	cc-ww	152	blm-1-single-c5-w30-3d6_S130_.trimmed.mdup.bam
chr1	118058478	120410575	2352098	*	ww-wc	56	blm-1-single-c5-w26-3d6_S126_.trimmed.mdup.bam
chr1	148407790	149926007	1518218	*	wc-ww	56	blm-1-single-c5-w26-3d6_S126_.trimmed.mdup.bam
chr6	30663890	30681125	17236	*	cc-ww	172	blm-1-single-c5-w26-3d6_S126_.trimmed.mdup.bam
chr8	77041154	77146277	105124	*	wc-ww	79	blm-1-single-c5-w26-3d6_S126_.trimmed.mdup.bam
chr11	44355111	44425962	70852	*	cc-wc	168	blm-1-single-c5-w26-3d6_S126_.trimmed.mdup.bam
chr15	72251685	72718796	467112	*	ww-wc	73	blm-1-single-c5-w26-3d6_S126_.trimmed.mdup.bam
chr15	74062805	74185770	122966	*	wc-ww	67	blm-1-single-c5-w26-3d6_S126_.trimmed.mdup.bam
chr18	5967012	5989122	22111	*	wc-ww	60	blm-1-single-c5-w26-3d6_S126_.trimmed.mdup.bam
chr19	3592675	3615202	22528	*	ww-cc	161	blm-1-single-c5-w26-3d6_S126_.trimmed.mdup.bam
chr19	24309469	24342739	33271	*	cc-ww	163	blm-1-single-c5-w26-3d6_S126_.trimmed.mdup.bam
chrX	134401753	134446718	44966	*	ww-cc	172	blm-1-single-c5-w26-3d6_S126_.trimmed.mdup.bam
chr1	116493273	117904617	1411345	*	cc-wc	41	blm-1-single-c5-w24-3d6_S124_.trimmed.mdup.bam
chr1	148366601	150848712	2482112	*	wc-cc	43	blm-1-single-c5-w24-3d6_S124_.trimmed.mdup.bam
chr2	104002799	104060461	57663	*	ww-cc	171	blm-1-single-c5-w24-3d6_S124_.trimmed.mdup.bam
chr4	181652713	181808541	155829	*	ww-cc	170	blm-1-single-c5-w24-3d6_S124_.trimmed.mdup.bam
chr7	19251828	19423236	171409	*	cc-ww	169	blm-1-single-c5-w24-3d6_S124_.trimmed.mdup.bam
chr9	130772369	130875377	103009	*	ww-cc	167	blm-1-single-c5-w24-3d6_S124_.trimmed.mdup.bam
chr11	125069947	125086343	16397	*	cc-wc	83	blm-1-single-c5-w24-3d6_S124_.trimmed.mdup.bam
chr12	105239892	105287766	47875	*	cc-ww	171	blm-1-single-c5-w24-3d6_S124_.trimmed.mdup.bam
chr13	94811543	94855662	44120	*	ww-cc	164	blm-1-single-c5-w24-3d6_S124_.trimmed.mdup.bam
chr1	124724900	124913791	188892	*	cc-wc	91	blm-1-single-c5-w22-3d6_S122_.trimmed.mdup.bam
chr1	149908100	149936037	27938	*	wc-cc	91	blm-1-single-c5-w22-3d6_S122_.trimmed.mdup.bam
chr1	241586463	241670905	84443	*	cc-ww	165	blm-1-single-c5-w22-3d6_S122_.trimmed.mdup.bam
chr8	71974246	72096346	122101	*	wc-cc	91	blm-1-single-c5-w22-3d6_S122_.trimmed.mdup.bam
chr9	38747680	40737031	1989352	*	cc-wc	42	blm-1-single-c5-w22-3d6_S122_.trimmed.mdup.bam
chr9	68375679	69352665	976987	*	wc-cc	42	blm-1-single-c5-w22-3d6_S122_.trimmed.mdup.bam
chr11	75346689	75380917	34229	*	cc-wc	98	blm-1-single-c5-w22-3d6_S122_.trimmed.mdup.bam
chr11	84430265	84434386	4122	*	wc-cc	90	blm-1-single-c5-w22-3d6_S122_.trimmed.mdup.bam
chr15	60706920	60815327	108408	*	ww-wc	87	blm-1-single-c5-w22-3d6_S122_.trimmed.mdup.bam
chr15	89269960	89277502	7543	*	wc-ww	78	blm-1-single-c5-w22-3d6_S122_.trimmed.mdup.bam
chr16	31259368	32297561	1038194	*	cc-ww	76	blm-1-single-c5-w22-3d6_S122_.trimmed.mdup.bam
chr16	46398938	47464456	1065519	*	ww-cc	80	blm-1-single-c5-w22-3d6_S122_.trimmed.mdup.bam
chr21	15646017	15671316	25300	*	wc-cc	60	blm-1-single-c5-w22-3d6_S122_.trimmed.mdup.bam
chr1	123038055	123087999	49945	*	ww-wc	83	blm-1-single-c5-w21-3d6_S121_.trimmed.mdup.bam
chr1	148593272	149757197	1163926	*	wc-ww	113	blm-1-single-c5-w21-3d6_S121_.trimmed.mdup.bam
chr5	173714472	173740990	26519	*	ww-cc	165	blm-1-single-c5-w21-3d6_S121_.trimmed.mdup.bam
chr8	129374735	129397734	23000	*	cc-ww	172	blm-1-single-c5-w21-3d6_S121_.trimmed.mdup.bam
chr9	130780918	130821716	40799	*	cc-ww	173	blm-1-single-c5-w21-3d6_S121_.trimmed.mdup.bam
chr10	64265231	64303808	38578	*	ww-cc	171	blm-1-single-c5-w21-3d6_S121_.trimmed.mdup.bam
chr11	125122021	125123905	1885	*	ww-wc	85	blm-1-single-c5-w21-3d6_S121_.trimmed.mdup.bam
chr12	61833890	62077885	243996	*	ww-wc	48	blm-1-single-c5-w21-3d6_S121_.trimmed.mdup.bam
chr12	65506315	65887983	381669	*	wc-ww	46	blm-1-single-c5-w21-3d6_S121_.trimmed.mdup.bam
chr13	62091562	62230004	138443	*	cc-ww	169	blm-1-single-c5-w21-3d6_S121_.trimmed.mdup.bam
chr15	60811849	60881231	69383	*	ww-wc	85	blm-1-single-c5-w21-3d6_S121_.trimmed.mdup.bam
chr15	72628909	72686244	57336	*	wc-ww	80	blm-1-single-c5-w21-3d6_S121_.trimmed.mdup.bam
chr15	74033644	74142128	108485	*	ww-wc	81	blm-1-single-c5-w21-3d6_S121_.trimmed.mdup.bam
chr15	89348671	89351731	3061	*	wc-ww	86	blm-1-single-c5-w21-3d6_S121_.trimmed.mdup.bam
chr16	31643737	32261502	617766	*	cc-ww	128	blm-1-single-c5-w21-3d6_S121_.trimmed.mdup.bam
chr16	46401641	46641255	239615	*	ww-wc	125	blm-1-single-c5-w21-3d6_S121_.trimmed.mdup.bam
chr20	61998246	62006231	7986	*	ww-cc	149	blm-1-single-c5-w21-3d6_S121_.trimmed.mdup.bam
chr21	14950809	15037475	86667	*	wc-cc	57	blm-1-single-c5-w21-3d6_S121_.trimmed.mdup.bam
chr22	23274206	23302027	27822	*	ww-cc	170	blm-1-single-c5-w21-3d6_S121_.trimmed.mdup.bam
chr1	121844863	123104189	1259327	*	cc-wc	86	blm-1-single-c5-w19-3d6_S119_.trimmed.mdup.bam
chr1	148846374	148929426	83053	*	wc-cc	95	blm-1-single-c5-w19-3d6_S119_.trimmed.mdup.bam
chr3	143068078	143090159	22082	*	ww-cc	167	blm-1-single-c5-w19-3d6_S119_.trimmed.mdup.bam
chr4	42023962	42055398	31437	*	cc-ww	168	blm-1-single-c5-w19-3d6_S119_.trimmed.mdup.bam
chr8	75585312	76082986	497675	*	cc-wc	44	blm-1-single-c5-w19-3d6_S119_.trimmed.mdup.bam
chr8	77436345	77828329	391985	*	wc-cc	42	blm-1-single-c5-w19-3d6_S119_.trimmed.mdup.bam
chr11	107466855	107482134	15280	*	ww-wc	92	blm-1-single-c5-w19-3d6_S119_.trimmed.mdup.bam
chr15	47497144	47509040	11897	*	ww-wc	169	blm-1-single-c5-w19-3d6_S119_.trimmed.mdup.bam
chr16	31344299	31429495	85197	*	cc-wc	111	blm-1-single-c5-w19-3d6_S119_.trimmed.mdup.bam
chr16	46401548	46407106	5559	*	wc-cc	111	blm-1-single-c5-w19-3d6_S119_.trimmed.mdup.bam
chr20	25089249	25586070	496822	*	cc-wc	31	blm-1-single-c5-w19-3d6_S119_.trimmed.mdup.bam
chr20	30941670	32013485	1071816	*	wc-cc	31	blm-1-single-c5-w19-3d6_S119_.trimmed.mdup.bam
chr21	15346044	15782759	436716	*	wc-ww	53	blm-1-single-c5-w19-3d6_S119_.trimmed.mdup.bam
chr1	97318529	97448130	129602	*	ww-cc	156	blm-1-single-c5-w18-3d6_S118_.trimmed.mdup.bam
chr2	233229572	233246218	16647	*	ww-cc	168	blm-1-single-c5-w18-3d6_S118_.trimmed.mdup.bam
chr5	149911830	149926953	15124	*	cc-ww	158	blm-1-single-c5-w18-3d6_S118_.trimmed.mdup.bam
chr6	6710441	6753148	42708	*	ww-wc	16	blm-1-single-c5-w18-3d6_S118_.trimmed.mdup.bam
chr6	7582042	8200815	618774	*	wc-ww	22	blm-1-single-c5-w18-3d6_S118_.trimmed.mdup.bam
chr8	95885268	95950426	65159	*	ww-cc	164	blm-1-single-c5-w18-3d6_S118_.trimmed.mdup.bam
chr9	38235548	39048868	813321	*	ww-wc	36	blm-1-single-c5-w18-3d6_S118_.trimmed.mdup.bam
chr9	68975232	69844747	869516	*	wc-ww	38	blm-1-single-c5-w18-3d6_S118_.trimmed.mdup.bam
chr10	76693025	76765413	72389	*	cc-ww	148	blm-1-single-c5-w18-3d6_S118_.trimmed.mdup.bam
chr11	125077164	125110390	33227	*	cc-wc	78	blm-1-single-c5-w18-3d6_S118_.trimmed.mdup.bam
chr13	22830648	22859756	29109	*	cc-ww	169	blm-1-single-c5-w18-3d6_S118_.trimmed.mdup.bam
chr15	60800702	60899046	98345	*	cc-wc	84	blm-1-single-c5-w18-3d6_S118_.trimmed.mdup.bam
chr18	22074432	22097416	22985	*	cc-ww	169	blm-1-single-c5-w18-3d6_S118_.trimmed.mdup.bam
chr21	15888664	15972931	84268	*	wc-ww	52	blm-1-single-c5-w18-3d6_S118_.trimmed.mdup.bam
chrX	142059048	142101508	42461	*	cc-ww	168	blm-1-single-c5-w18-3d6_S118_.trimmed.mdup.bam
chr1	119799618	119836785	37168	*	ww-wc	63	blm-1-single-c5-w16-3d6_S116_.trimmed.mdup.bam
chr1	148436561	148919299	482739	*	wc-ww	53	blm-1-single-c5-w16-3d6_S116_.trimmed.mdup.bam
chr2	106381133	106489192	108060	*	cc-ww	137	blm-1-single-c5-w16-3d6_S116_.trimmed.mdup.bam
chr3	41161397	41265343	103947	*	cc-ww	144	blm-1-single-c5-w16-3d6_S116_.trimmed.mdup.bam
chr5	91099413	91123546	24134	*	cc-ww	151	blm-1-single-c5-w16-3d6_S116_.trimmed.mdup.bam
chr6	158475141	158480868	5728	*	cc-wc	20	blm-1-single-c5-w16-3d6_S116_.trimmed.mdup.bam
chr6	158568769	158638555	69787	*	wc-cc	18	blm-1-single-c5-w16-3d6_S116_.trimmed.mdup.bam
chr7	36921423	36972554	51132	*	cc-ww	144	blm-1-single-c5-w16-3d6_S116_.trimmed.mdup.bam
chr8	77300642	77381246	80605	*	wc-cc	60	blm-1-single-c5-w16-3d6_S116_.trimmed.mdup.bam
chr9	130778703	130778856	154	*	ww-cc	142	blm-1-single-c5-w16-3d6_S116_.trimmed.mdup.bam
chr10	43546453	43570152	23700	*	cc-ww	128	blm-1-single-c5-w16-3d6_S116_.trimmed.mdup.bam
chr11	8166111	8219477	53367	*	cc-ww	148	blm-1-single-c5-w16-3d6_S116_.trimmed.mdup.bam
chr12	109803537	109820296	16760	*	ww-cc	139	blm-1-single-c5-w16-3d6_S116_.trimmed.mdup.bam
chr15	60581715	60611230	29516	*	cc-wc	76	blm-1-single-c5-w16-3d6_S116_.trimmed.mdup.bam
chr15	89225545	89251995	26451	*	wc-cc	66	blm-1-single-c5-w16-3d6_S116_.trimmed.mdup.bam
chr18	31058102	31310280	252179	*	cc-ww	151	blm-1-single-c5-w16-3d6_S116_.trimmed.mdup.bam
chr20	19768641	19803424	34784	*	cc-ww	139	blm-1-single-c5-w16-3d6_S116_.trimmed.mdup.bam
chr21	15692609	15758711	66103	*	wc-ww	35	blm-1-single-c5-w16-3d6_S116_.trimmed.mdup.bam
chr22	23276622	23306873	30252	*	cc-ww	143	blm-1-single-c5-w16-3d6_S116_.trimmed.mdup.bam
chr1	146030927	146325646	294720	*	cc-wc	40	blm-1-single-c5-w11-3d6_S111_.trimmed.mdup.bam
chr1	151406227	151488194	81968	*	wc-cc	68	blm-1-single-c5-w11-3d6_S111_.trimmed.mdup.bam
chr2	98083898	98227302	143405	*	cc-ww	161	blm-1-single-c5-w11-3d6_S111_.trimmed.mdup.bam
chr6	31539710	31558668	18959	*	cc-wc	8	blm-1-single-c5-w11-3d6_S111_.trimmed.mdup.bam
chr6	31775145	31957094	181950	*	wc-cc	8	blm-1-single-c5-w11-3d6_S111_.trimmed.mdup.bam
chr8	70669071	70710408	41338	*	wc-ww	73	blm-1-single-c5-w11-3d6_S111_.trimmed.mdup.bam
chr9	37965580	38343958	378379	*	ww-wc	51	blm-1-single-c5-w11-3d6_S111_.trimmed.mdup.bam
chr9	68331294	68503929	172636	*	wc-ww	52	blm-1-single-c5-w11-3d6_S111_.trimmed.mdup.bam
chr10	44959339	46055903	1096565	*	ww-wc	9	blm-1-single-c5-w11-3d6_S111_.trimmed.mdup.bam
chr10	46555061	47194802	639742	*	wc-ww	7	blm-1-single-c5-w11-3d6_S111_.trimmed.mdup.bam
chr12	112584984	112606870	21887	*	ww-cc	173	blm-1-single-c5-w11-3d6_S111_.trimmed.mdup.bam
chr15	60827652	60827940	289	*	cc-wc	101	blm-1-single-c5-w11-3d6_S111_.trimmed.mdup.bam
chr15	89270207	89322334	52128	*	wc-cc	91	blm-1-single-c5-w11-3d6_S111_.trimmed.mdup.bam
chr16	31725212	32399620	674409	*	ww-cc	90	blm-1-single-c5-w11-3d6_S111_.trimmed.mdup.bam
chr16	46401067	46596222	195156	*	cc-ww	105	blm-1-single-c5-w11-3d6_S111_.trimmed.mdup.bam
chr19	2766040	2804512	38473	*	cc-ww	164	blm-1-single-c5-w11-3d6_S111_.trimmed.mdup.bam
chr20	25673564	28563125	2889562	*	ww-wc	18	blm-1-single-c5-w11-3d6_S111_.trimmed.mdup.bam
chr20	30552193	30975356	423164	*	wc-ww	17	blm-1-single-c5-w11-3d6_S111_.trimmed.mdup.bam
chr21	14898081	14939685	41605	*	wc-ww	63	blm-1-single-c5-w11-3d6_S111_.trimmed.mdup.bam
chr22	23266494	23283241	16748	*	cc-ww	160	blm-1-single-c5-w11-3d6_S111_.trimmed.mdup.bam
chr1	74256277	74287554	31278	*	ww-cc	172	blm-1-single-c10-w41_.trimmed.mdup.bam
chr1	110514302	110547447	33146	*	cc-ww	172	blm-1-single-c10-w41_.trimmed.mdup.bam
chr1	146040143	146329066	288924	*	ww-cc	84	blm-1-single-c10-w41_.trimmed.mdup.bam
chr1	149985098	150142458	157361	*	cc-ww	129	blm-1-single-c10-w41_.trimmed.mdup.bam
chr1	193749117	193786894	37778	*	ww-cc	173	blm-1-single-c10-w41_.trimmed.mdup.bam
chr3	84377262	84436279	59018	*	ww-cc	166	blm-1-single-c10-w41_.trimmed.mdup.bam
chr5	63970623	63997268	26646	*	ww-cc	169	blm-1-single-c10-w41_.trimmed.mdup.bam
chr6	64199062	64216101	17040	*	cc-ww	172	blm-1-single-c10-w41_.trimmed.mdup.bam
chr8	72121487	72153864	32378	*	wc-cc	82	blm-1-single-c10-w41_.trimmed.mdup.bam
chr8	102827440	102847100	19661	*	cc-ww	168	blm-1-single-c10-w41_.trimmed.mdup.bam
chr9	39049674	39083583	33910	*	ww-wc	73	blm-1-single-c10-w41_.trimmed.mdup.bam
chr9	67399248	68397530	998283	*	wc-ww	77	blm-1-single-c10-w41_.trimmed.mdup.bam
chr10	67016014	67046962	30949	*	ww-cc	167	blm-1-single-c10-w41_.trimmed.mdup.bam
chr11	14318328	14360774	42447	*	wc-cc	79	blm-1-single-c10-w41_.trimmed.mdup.bam
chr11	75329487	75330324	838	*	cc-wc	88	blm-1-single-c10-w41_.trimmed.mdup.bam
chr12	62622956	62878133	255178	*	cc-wc	61	blm-1-single-c10-w41_.trimmed.mdup.bam
chr12	64989690	65317269	327580	*	wc-cc	61	blm-1-single-c10-w41_.trimmed.mdup.bam
chr14	91605342	91649642	44301	*	cc-ww	169	blm-1-single-c10-w41_.trimmed.mdup.bam
chr14	101922145	101934824	12680	*	ww-cc	168	blm-1-single-c10-w41_.trimmed.mdup.bam
chr15	23481065	23495834	14770	*	wc-cc	60	blm-1-single-c10-w41_.trimmed.mdup.bam
chr15	72681704	72685937	4234	*	cc-wc	83	blm-1-single-c10-w41_.trimmed.mdup.bam
chr15	74100223	74110840	10618	*	wc-cc	80	blm-1-single-c10-w41_.trimmed.mdup.bam
chr16	34278885	34571508	292624	*	ww-cc	156	blm-1-single-c10-w41_.trimmed.mdup.bam
chr16	46401242	46431558	30317	*	cc-ww	169	blm-1-single-c10-w41_.trimmed.mdup.bam
chr20	26336128	28495062	2158935	*	ww-wc	54	blm-1-single-c10-w41_.trimmed.mdup.bam
chr20	31547141	31627587	80447	*	wc-ww	55	blm-1-single-c10-w41_.trimmed.mdup.bam
